Comportamento da função Linear \(V = IR\) (onde \(R\) é fixo);\(\text{Reta. A corrente } I \text{ é diretamente proporcional a } V.\)
Comportamento da função Quadrática \(P = I^2R\) (onde \(R\) é fixo);\(\text{Parábola. Se a corrente } I \text{ dobra, a potência } P \text{ quadruplica (}4\times\text{).}\)
Comportamento da função Inversa \(I = V/R\) (onde \(V\) é fixo);\(\text{Hipérbole. Se a resistência } R \text{ dobra, a corrente } I \text{ cai pela metade.}\)
Comportamento da função Exponencial de Decaimento \(V_C = V_0 e^{-t/\tau}\);\(\text{Curva que decai rapidamente no início e estabiliza em } 0.\)
Comportamento da função Exponencial Saturante \(V_C = V_f(1-e^{-t/\tau})\);\(\text{Curva que sobe rapidamente no início e estabiliza assintoticamente em } V_f.\)
Variável complexa em Engenharia Elétrica;\(j = \sqrt{-1} \ (\text{usa-se } j \text{ porque } i \text{ representa corrente})\)
Forma retangular do número complexo \(z\);\(a + jb\)
Forma polar (Fasorial) do número complexo \(z\);\(r \angle \theta \ \text{ ou } \ r e^{j\theta}\)
O que é um Fasor na Engenharia Elétrica?;\(\text{Um vetor fixo no plano complexo que representa a Amplitude } (V_p \text{ ou } V_{rms}) \text{ e Fase } (\theta) \text{ de uma senóide, OMITINDO o tempo (}\omega t\text{).}\)
De senóide para fasor: \(v(t) = V_P \cos(\omega t + \theta)\);\(V = V_P \angle \theta \ (\text{ou } V = \frac{V_P}{\sqrt{2}} \angle \theta \text{ se usar valor RMS})\)
De fasor para senóide: \(I = 5 \angle 30^\circ \text{ A}\);\(i(t) = 5 \cos(\omega t + 30^\circ) \text{ A}\)
Por que a conversão Fasorial simplifica sistemas AC?;\(\text{Substitui equações diferenciais (derivadas/integrais com sin e cos) por álgebra simples com números complexos (Multiplicação, Soma, Lei de Ohm).}\)
Módulo \(r\) na conversão de retangular para polar;\(\sqrt{a^2 + b^2}\)
Fase \(\theta\) na conversão de retangular para polar;\(\arctan\left(\frac{b}{a}\right)\)
Conversão de forma polar para retangular (\(a\) e \(b\));\(a = r \cos(\theta), \ b = r \sin(\theta)\)
Identidade de Euler para fasores;\(e^{j\theta} = \cos(\theta) + j\sin(\theta)\)
Qual notação complexa utilizar para Soma e Subtração?;\(\text{Forma Retangular }(a + jb)\)
Qual notação complexa utilizar para Multiplicação e Divisão?;\(\text{Forma Polar }(r \angle \theta)\)
Simplificação de inverso complexo: \(1/j\);\(-j\)
Cálculo de Ganho de Potência em Decibel (dB);\(10 \log_{10}\left(\frac{P_2}{P_1}\right)\)
Cálculo de Ganho de Tensão em Decibel (dB);\(20 \log_{10}\left(\frac{V_2}{V_1}\right) \ (\text{fator } 20 \text{ ocorre porque } P \propto V^2)\)
O que representa o ganho de \(+3\text{ dB}\) em potência?;\(\text{Aproximadamente o dobro da potência (}2\times P\text{)}\)
O que representa o ganho de \(+6\text{ dB}\) em tensão?;\(\text{Aproximadamente o dobro da tensão (}2\times V\text{)}\)
O que representa a atenuação de \(-3\text{ dB}\)?;\(\text{Meia potência (frequência de corte do filtro)}\)
O que representa o ganho de \(+10\text{ dB}\) em potência?;\(\text{Sinal } 10\times \text{ maior em potência}\)
O que representa o ganho de \(+20\text{ dB}\) em tensão?;\(\text{Sinal } 10\times \text{ maior em tensão}\)
O que representa o ganho de \(+40\text{ dB}\) em tensão?;\(\text{Sinal } 100\times \text{ maior em tensão}\)
Regra de cascata no domínio logarítmico (Amplificador + Filtro);\(\text{Soma algébrica. Ganho } A \text{ dB } + \text{ Ganho } B \text{ dB } = (A + B) \text{ dB.}\)
