O que dita quão rápido um circuito RC ou RL de 1ª ordem estabiliza?;\(\text{A constante de tempo } \tau \text{ (Tau). Sistemas com } \tau \text{ grande são lentos, com } \tau \text{ pequeno são rápidos.}\)
Fórmula da Constante de Tempo \(\tau\) para um circuito RC;\(\tau = R \cdot C\)
Fórmula da Constante de Tempo \(\tau\) para um circuito RL;\(\tau = \frac{L}{R}\)
Em quantos \(\tau\) consideramos que um sistema de 1ª ordem atinge regime permanente (99% da carga/descarga)?;\(5\tau\)
Resolução Universal de Tensão para qualquer circuito DC de 1ª Ordem (Equação Integral);\(\text{Valor}(t) = \text{Final} + (\text{Inicial} - \text{Final})e^{-t/\tau}\)
Fator de Amortecimento (\(\alpha\)) em um circuito RLC Série;\(\alpha = \frac{R}{2L} \ (\text{Quanto maior o resistor, maior a dissipação de energia})\)
Frequência Natural Não Amortecida (\(\omega_0\)) em um circuito RLC;\(\omega_0 = \frac{1}{\sqrt{LC}} \ (\text{Frequência de oscilação ideal se não houvesse dissipação})\)
Qual a condição para um circuito RLC ser Superamortecido (Decai muito lento, sem oscilar)?;\(\alpha > \omega_0 \ (\text{Amortecimento domina as reatâncias})\)
Qual a condição para um circuito RLC ser Criticamente Amortecido (Decai o mais rápido possível, sem oscilar)?;\(\alpha = \omega_0 \ (\text{Limiar exato entre oscilar e dissipar})\)
Qual a condição para um circuito RLC ser Subamortecido (Supera a barreira e Oscila durante o decaimento)?;\(\alpha < \omega_0 \ (\text{Troca de energia entre L e C gera ondas subamortecidas})\)
Ressonância Num Circuito RLC ocorre quando...;\(\omega_{\text{excitação}} = \omega_0 \ (\text{A impedância indutiva e capacitiva se anulam, maximizando a amplitude})\)
O que é o Fator de Qualidade \(Q\) em um circuito RLC?;\(\frac{\omega_0}{2\alpha} \ (\text{Mede a "finura" ou "seletividade" do pico de ressonância. Alto } Q \equiv \text{banda estreita de filtro})\)
Principal utilidade da Transformada de Laplace na engenharia;\(\text{Converter EDOs (domínio do tempo) em álgebra de frações (domínio } s\text{). Derivadas } \to s\text{, integrais } \to 1/s\text{.}\)
Qual componente de Laplace \(H(s)\) decreta a Estabilidade de um Sistema Elétrico?;\(\text{Os Polos (Raízes do Denominador da Função de Transferência). Se tiverem parte Real Negativa, o sistema estabiliza. Reais Positivas = Explode.}\)
A Função de Transferência \(H(s)\) é por definição a Transformada de Laplace de...;\(\text{Sua Resposta ao Impulso } h(t) \ (\text{Logo, conhecer a Função de Transferência = Conhecer a assinatura do sistema})\)
Transformada de Laplace de \(e^{-at}\) (decaimento exponencial);\(\frac{1}{s+a} \text{ — cada polo real negativo } (-a) \text{ corresponde a um decaimento no tempo.}\)
Transformada de Laplace de \(\sin(\omega t)\);\(\frac{\omega}{s^2 + \omega^2} \text{ — polos imaginários } (\pm j\omega) \text{ geram oscilação permanente.}\)
Como obter a resposta em frequência \(H(j\omega)\) a partir de \(H(s)\)?;\(\text{Substituir } s = j\omega\text{. O módulo } |H(j\omega)| \text{ dá o ganho e o argumento } \angle H(j\omega) \text{ dá a fase.}\)
Critério de estabilidade BIBO a partir de \(H(s)\);\(\text{Todos os polos devem ter parte real negativa (semiplano esquerdo). Polo no eixo imaginário = oscilação permanente.}\)
